# DISTANCE:     AVE_GOFR:        ERROR:
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.24694e-06 1.22273e-06
    0.884913  0.00122744 5.55375e-05
    0.910562   0.0238604 0.000309751
    0.936212    0.165599  0.00102172
    0.961861    0.564163  0.00228282
    0.987511     1.19727  0.00301298
     1.01316     1.86145  0.00360517
     1.03881     2.33631  0.00281921
     1.06446     2.54853  0.00181602
     1.09011     2.54888  0.00242018
     1.11576      2.4121  0.00242418
     1.14141     2.20397  0.00239476
     1.16706     1.97473  0.00284783
     1.19271     1.75535   0.0021188
     1.21836     1.55863  0.00244964
     1.24401     1.38969  0.00213179
     1.26966     1.24484  0.00172006
     1.29531     1.12604  0.00159894
     1.32096     1.02385  0.00168678
     1.34661    0.941286  0.00156966
     1.37226    0.871619  0.00143489
     1.39791    0.818687    0.001303
     1.42355    0.774805  0.00112087
      1.4492    0.738816    0.001082
     1.47485    0.711913  0.00109352
      1.5005    0.691207  0.00129151
     1.52615    0.678719  0.00121736
      1.5518    0.671271  0.00101479
     1.57745    0.671815  0.00122515
      1.6031    0.675403  0.00126157
     1.62875    0.686608   0.0012072
      1.6544    0.701529  0.00115694
     1.68005    0.724722  0.00124423
      1.7057    0.749525  0.00095437
     1.73135    0.778508  0.00120425
       1.757    0.814565  0.00128045
     1.78265    0.851345  0.00148175
      1.8083     0.89288  0.00119399
     1.83395    0.934732  0.00141615
      1.8596      0.9751  0.00147704
     1.88525     1.01704  0.00149287
      1.9109     1.05517  0.00129317
     1.93655     1.09416  0.00100868
      1.9622     1.13087  0.00119216
     1.98785      1.1616  0.00111501
      2.0135      1.1856  0.00113499
     2.03915     1.20359  0.00101365
      2.0648     1.21418  0.00120238
     2.09045     1.21653  0.00103645
      2.1161     1.21061 0.000946456
     2.14174     1.19559  0.00140093
     2.16739     1.17564  0.00132879
     2.19304     1.15218 0.000993842
     2.21869     1.12438  0.00119409
     2.24434     1.09632  0.00136862
     2.26999     1.06789  0.00109379
     2.29564      1.0395 0.000960742
     2.32129     1.01391  0.00104257
     2.34694     0.98869 0.000916334
     2.37259    0.968526  0.00075592
     2.39824    0.948461 0.000877849
     2.42389    0.931997 0.000962666
     2.44954    0.918327 0.000815673
     2.47519    0.908287 0.000758965
     2.50084    0.895119 0.000939899
     2.52649    0.885311 0.000729868
     2.55214    0.884966 0.000930376
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.20076e-06 1.17831e-06
    0.884913   0.0012284 5.34889e-05
    0.910562   0.0239017 0.000301007
    0.936212    0.165599 0.000983882
    0.961861    0.564489  0.00222143
    0.987511     1.19845  0.00312163
     1.01316     1.86315  0.00385155
     1.03881     2.33701  0.00280026
     1.06446     2.54932  0.00191298
     1.09011     2.54941  0.00238708
     1.11576      2.4116  0.00238621
     1.14141     2.20307  0.00246895
     1.16706     1.97383  0.00288087
     1.19271     1.75403  0.00241756
     1.21836       1.558  0.00243887
     1.24401     1.38862  0.00230353
     1.26966     1.24453  0.00168394
     1.29531     1.12526  0.00172232
     1.32096     1.02295  0.00184999
     1.34661    0.940877  0.00156379
     1.37226    0.871453  0.00139131
     1.39791    0.818502  0.00126786
     1.42355    0.774479  0.00112558
      1.4492    0.738771  0.00104285
     1.47485    0.711696  0.00107425
      1.5005    0.690947  0.00126951
     1.52615    0.678897  0.00118519
      1.5518     0.67168  0.00105643
     1.57745    0.672031  0.00119858
      1.6031    0.676056  0.00137338
     1.62875    0.687272  0.00133247
      1.6544    0.702247  0.00131832
     1.68005    0.725419  0.00137968
      1.7057    0.750233  0.00115233
     1.73135    0.778899  0.00122158
       1.757    0.815247  0.00140266
     1.78265    0.851738    0.001478
      1.8083     0.89292  0.00115044
     1.83395    0.935003  0.00138937
      1.8596    0.975213  0.00142667
     1.88525     1.01711  0.00143915
      1.9109     1.05526  0.00124856
     1.93655     1.09432 0.000983498
      1.9622     1.13087  0.00114801
     1.98785     1.16164  0.00107435
      2.0135     1.18529  0.00113708
     2.03915     1.20344 0.000987001
      2.0648     1.21372  0.00124537
     2.09045     1.21606  0.00109714
      2.1161     1.21004  0.00107191
     2.14174      1.1952  0.00140392
     2.16739     1.17521  0.00134802
     2.19304     1.15174  0.00105231
     2.21869     1.12406  0.00119278
     2.24434     1.09613  0.00133232
     2.26999     1.06765  0.00107906
     2.29564     1.03921 0.000966287
     2.32129     1.01348  0.00108879
     2.34694    0.988318 0.000954712
     2.37259    0.968182  0.00080222
     2.39824    0.948344 0.000853131
     2.42389    0.931956  0.00092787
     2.44954    0.918346  0.00078568
     2.47519    0.908517  0.00076495
     2.50084    0.895083 0.000905773
     2.52649    0.885572 0.000747878
     2.55214    0.885233 0.000933495
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.15787e-06 1.13701e-06
    0.884913  0.00123693 5.22545e-05
    0.910562   0.0237935 0.000309076
    0.936212    0.165352 0.000979341
    0.961861    0.564104  0.00217516
    0.987511     1.19728  0.00322049
     1.01316     1.86171  0.00397521
     1.03881     2.33527  0.00319487
     1.06446     2.54871  0.00193948
     1.09011     2.54939  0.00230189
     1.11576     2.41202  0.00233801
     1.14141     2.20358  0.00243276
     1.16706     1.97538  0.00316679
     1.19271     1.75491   0.0024862
     1.21836     1.55869  0.00244796
     1.24401     1.38975  0.00248409
     1.26966     1.24558  0.00192532
     1.29531     1.12563  0.00170037
     1.32096     1.02332   0.0018207
     1.34661    0.941808  0.00176334
     1.37226    0.871731  0.00136914
     1.39791    0.818581  0.00122506
     1.42355    0.774476  0.00108539
      1.4492    0.738664  0.00101109
     1.47485    0.711571  0.00104315
      1.5005     0.69093  0.00122429
     1.52615    0.678607  0.00117772
      1.5518    0.671117  0.00115894
     1.57745    0.671645  0.00121615
      1.6031    0.675515  0.00142688
     1.62875    0.686904  0.00133465
      1.6544    0.702007  0.00129287
     1.68005    0.724737  0.00148923
      1.7057    0.749767  0.00120167
     1.73135    0.778669  0.00119954
       1.757    0.814702  0.00145434
     1.78265    0.851436  0.00145579
      1.8083     0.89282  0.00111373
     1.83395    0.935018  0.00133983
      1.8596    0.975242    0.001376
     1.88525     1.01731  0.00140153
      1.9109     1.05566  0.00126725
     1.93655     1.09448 0.000961205
      1.9622     1.13095  0.00111013
     1.98785     1.16159   0.0010372
      2.0135     1.18515  0.00110412
     2.03915     1.20337 0.000954492
      2.0648     1.21397  0.00122697
     2.09045     1.21629  0.00108243
      2.1161     1.21018  0.00104321
     2.14174     1.19533  0.00135974
     2.16739     1.17538  0.00131044
     2.19304     1.15208  0.00107102
     2.21869     1.12427  0.00116874
     2.24434     1.09651  0.00133921
     2.26999     1.06779  0.00104963
     2.29564     1.03958 0.000997439
     2.32129     1.01362  0.00105884
     2.34694    0.988363 0.000921632
     2.37259    0.968373 0.000796042
     2.39824    0.948572 0.000852534
     2.42389    0.931864 0.000899355
     2.44954    0.918489 0.000770606
     2.47519     0.90847 0.000739115
     2.50084    0.894878 0.000896296
     2.52649    0.885468 0.000728392
     2.55214    0.884934 0.000946948
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.11795e-06  1.0985e-06
    0.884913  0.00123749 5.04557e-05
    0.910562   0.0238083 0.000298772
    0.936212     0.16542 0.000947946
    0.961861    0.564285  0.00210764
    0.987511      1.1976   0.0031256
     1.01316     1.86215  0.00386195
     1.03881      2.3359  0.00314706
     1.06446     2.54915  0.00192145
     1.09011     2.54913  0.00223727
     1.11576     2.41218  0.00226265
     1.14141     2.20358  0.00234887
     1.16706     1.97567  0.00307073
     1.19271     1.75471  0.00240784
     1.21836      1.5584  0.00238139
     1.24401     1.38955  0.00240661
     1.26966      1.2455  0.00186057
     1.29531     1.12514  0.00170943
     1.32096     1.02328  0.00175843
     1.34661     0.94144   0.0017404
     1.37226    0.871794   0.0013234
     1.39791    0.818374  0.00120017
     1.42355    0.774312  0.00106029
      1.4492    0.738339  0.00102724
     1.47485    0.711317  0.00103754
      1.5005    0.690769  0.00119266
     1.52615    0.678898  0.00117251
      1.5518     0.67119  0.00112122
     1.57745    0.671579  0.00117605
      1.6031     0.67538  0.00138407
     1.62875    0.686918  0.00128871
      1.6544     0.70194  0.00125003
     1.68005    0.724709  0.00143815
      1.7057    0.749881  0.00116558
     1.73135    0.778872  0.00117531
       1.757    0.814636  0.00140569
     1.78265    0.851437  0.00140559
      1.8083    0.893103  0.00111074
     1.83395     0.93534  0.00133179
      1.8596    0.975492  0.00135112
     1.88525     1.01762  0.00138574
      1.9109     1.05614  0.00130941
     1.93655     1.09508  0.00109977
      1.9622     1.13117  0.00109339
     1.98785     1.16183   0.0010287
      2.0135     1.18567   0.0011813
     2.03915     1.20343 0.000923444
      2.0648     1.21393  0.00118543
     2.09045     1.21611  0.00106004
      2.1161     1.21014  0.00100797
     2.14174     1.19495  0.00136316
     2.16739     1.17521  0.00127558
     2.19304     1.15175  0.00108616
     2.21869     1.12386  0.00119753
     2.24434     1.09608  0.00135921
     2.26999     1.06754  0.00104285
     2.29564     1.03913  0.00105911
     2.32129     1.01339  0.00104569
     2.34694    0.988245 0.000897276
     2.37259    0.968179 0.000792043
     2.39824    0.948237 0.000886257
     2.42389    0.931665 0.000889942
     2.44954    0.918221 0.000789174
     2.47519    0.908534 0.000716435
     2.50084    0.894688   0.0008854
     2.52649     0.88544 0.000703807
     2.55214    0.884995 0.000916244
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.08068e-06 1.06252e-06
    0.884913  0.00125942 5.33251e-05
    0.910562    0.023849 0.000291579
    0.936212    0.165411 0.000916391
    0.961861    0.564383  0.00203966
    0.987511       1.198  0.00304687
     1.01316     1.86227  0.00373513
     1.03881     2.33661  0.00311971
     1.06446     2.54946  0.00188251
     1.09011     2.54946  0.00218775
     1.11576     2.41252  0.00221291
     1.14141     2.20266  0.00244352
     1.16706     1.97558  0.00296959
     1.19271     1.75515  0.00236752
     1.21836     1.55799  0.00233662
     1.24401     1.38976   0.0023356
     1.26966     1.24532  0.00180708
     1.29531     1.12479  0.00168908
     1.32096     1.02312  0.00170725
     1.34661    0.941011   0.0017345
     1.37226    0.871687  0.00128363
     1.39791    0.817898   0.0012509
     1.42355    0.774259   0.0010263
      1.4492    0.738136  0.00101278
     1.47485     0.71105  0.00103686
      1.5005    0.690496  0.00118365
     1.52615    0.678863  0.00113394
      1.5518    0.671197  0.00108387
     1.57745     0.67154  0.00113749
      1.6031    0.675435  0.00133902
     1.62875    0.687017  0.00124952
      1.6544    0.701995  0.00120956
     1.68005    0.724797  0.00139291
      1.7057    0.749965  0.00112974
     1.73135    0.779308  0.00121419
       1.757    0.814889  0.00138135
     1.78265    0.851646  0.00137415
      1.8083     0.89364  0.00119643
     1.83395    0.935461  0.00129287
      1.8596    0.975739  0.00132851
     1.88525     1.01791  0.00137116
      1.9109     1.05653  0.00132253
     1.93655     1.09529  0.00108298
      1.9622     1.13146  0.00109281
     1.98785     1.16196  0.00100289
      2.0135      1.1856  0.00114408
     2.03915     1.20345 0.000892961
      2.0648     1.21365  0.00117904
     2.09045     1.21594  0.00103935
      2.1161     1.21004 0.000979711
     2.14174      1.1947  0.00134107
     2.16739     1.17487   0.0012789
     2.19304     1.15143  0.00109416
     2.21869     1.12371  0.00116735
     2.24434     1.09602  0.00131551
     2.26999     1.06723  0.00105221
     2.29564     1.03897   0.0010356
     2.32129     1.01299  0.00108495
     2.34694    0.988071 0.000884219
     2.37259    0.968032 0.000779083
     2.39824    0.948104 0.000866642
     2.42389    0.931633 0.000860879
     2.44954    0.918189 0.000763547
     2.47519    0.908595  0.00069512
     2.50084    0.894827  0.00086683
     2.52649    0.885367 0.000684108
     2.55214    0.885031 0.000886429
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.04582e-06 1.02882e-06
    0.884913  0.00124936 5.25449e-05
    0.910562   0.0238816 0.000283982
    0.936212    0.165643 0.000915718
    0.961861    0.564373  0.00197389
    0.987511     1.19876  0.00304197
     1.01316     1.86243  0.00361815
     1.03881     2.33621  0.00304441
     1.06446     2.54942  0.00182226
     1.09011     2.54875     0.00223
     1.11576     2.41227  0.00215507
     1.14141     2.20201  0.00244914
     1.16706     1.97514  0.00290563
     1.19271     1.75542  0.00230587
     1.21836     1.55794  0.00226178
     1.24401     1.38961  0.00226492
     1.26966      1.2451  0.00176248
     1.29531     1.12453   0.0016548
     1.32096      1.0232   0.0016542
     1.34661    0.941055   0.0016791
     1.37226    0.871743  0.00124345
     1.39791    0.818351  0.00128976
     1.42355    0.774312 0.000994569
      1.4492    0.738162 0.000980434
     1.47485    0.711067  0.00100356
      1.5005     0.69078    0.001179
     1.52615    0.679122   0.0011264
      1.5518    0.671494  0.00108878
     1.57745     0.67168  0.00110939
      1.6031    0.675678  0.00131774
     1.62875    0.686911  0.00121372
      1.6544    0.702044  0.00117155
     1.68005    0.724642  0.00135658
      1.7057     0.74999  0.00109358
     1.73135    0.779366  0.00117642
       1.757    0.814996  0.00134093
     1.78265    0.851489  0.00133869
      1.8083    0.893756  0.00116346
     1.83395    0.935331  0.00125769
      1.8596    0.975833  0.00128897
     1.88525     1.01785  0.00132858
      1.9109     1.05632  0.00129602
     1.93655     1.09504   0.0010779
      1.9622     1.13119  0.00108919
     1.98785     1.16172 0.000999443
      2.0135     1.18539  0.00112622
     2.03915     1.20342 0.000864779
      2.0648     1.21367  0.00114126
     2.09045     1.21565  0.00104535
      2.1161     1.20994 0.000953101
     2.14174     1.19479  0.00130094
     2.16739     1.17467  0.00125295
     2.19304      1.1514  0.00105939
     2.21869     1.12362  0.00113307
     2.24434     1.09611  0.00127651
     2.26999     1.06746  0.00104284
     2.29564     1.03898  0.00100222
     2.32129     1.01326   0.0010829
     2.34694    0.988302 0.000885507
     2.37259     0.96808 0.000755425
     2.39824    0.948348 0.000872167
     2.42389    0.931783 0.000846208
     2.44954    0.918434 0.000777405
     2.47519    0.908774 0.000695531
     2.50084    0.894882 0.000840553
     2.52649    0.885499 0.000674665
     2.55214    0.885294 0.000895793
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.01314e-06 9.97184e-07
    0.884913   0.0012619 5.23783e-05
    0.910562   0.0239211 0.000277844
    0.936212    0.165596 0.000888312
    0.961861    0.564443  0.00191343
    0.987511     1.19919  0.00297669
     1.01316     1.86278  0.00352224
     1.03881     2.33574  0.00298511
     1.06446      2.5504   0.0020118
     1.09011     2.54899  0.00217256
     1.11576      2.4115  0.00222146
     1.14141     2.20153  0.00241943
     1.16706     1.97444  0.00289878
     1.19271     1.75481  0.00231237
     1.21836     1.55781  0.00219451
     1.24401     1.38948  0.00219785
     1.26966     1.24535  0.00172537
     1.29531     1.12462  0.00160571
     1.32096     1.02315  0.00160322
     1.34661    0.940968  0.00162888
     1.37226    0.871848    0.001209
     1.39791    0.818106  0.00127238
     1.42355     0.77444 0.000971752
      1.4492    0.738141 0.000950004
     1.47485    0.711037  0.00097267
      1.5005     0.69094  0.00115288
     1.52615    0.679259  0.00109956
      1.5518    0.671386  0.00106003
     1.57745    0.671748  0.00107682
      1.6031    0.675633  0.00127733
     1.62875    0.686876  0.00117629
      1.6544    0.702233  0.00115004
     1.68005    0.724498  0.00132181
      1.7057    0.749948  0.00106019
     1.73135      0.7795   0.0011472
       1.757    0.814949  0.00129984
     1.78265    0.851883  0.00135345
      1.8083    0.893926  0.00113941
     1.83395    0.935614  0.00124978
      1.8596     0.97593   0.0012523
     1.88525     1.01799  0.00129466
      1.9109     1.05652  0.00127033
     1.93655     1.09527  0.00106929
      1.9622     1.13125  0.00105671
     1.98785     1.16174 0.000968499
      2.0135     1.18536  0.00109156
     2.03915     1.20329 0.000846286
      2.0648     1.21368  0.00110562
     2.09045     1.21567  0.00101292
      2.1161     1.20976 0.000939651
     2.14174     1.19481  0.00126043
     2.16739     1.17442  0.00123865
     2.19304     1.15111   0.0010662
     2.21869     1.12353  0.00110128
     2.24434     1.09584  0.00126452
     2.26999     1.06735  0.00101574
     2.29564      1.0389  0.00097361
     2.32129     1.01321  0.00105042
     2.34694      0.9881 0.000880634
     2.37259    0.967991 0.000737058
     2.39824    0.948286 0.000847064
     2.42389    0.931632  0.00083315
     2.44954    0.918418 0.000753284
     2.47519    0.908764 0.000673868
     2.50084    0.894881 0.000814286
     2.52649    0.885608 0.000662372
     2.55214    0.885369 0.000870999
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.82439e-07 9.67439e-07
    0.884913  0.00126535 5.09042e-05
    0.910562   0.0239924  0.00027841
    0.936212     0.16558  0.00086154
    0.961861    0.564798  0.00188804
    0.987511     1.19969  0.00292839
     1.01316     1.86201  0.00349916
     1.03881      2.3356  0.00289767
     1.06446     2.55068  0.00197051
     1.09011     2.54921  0.00211838
     1.11576     2.41167  0.00216032
     1.14141     2.20161  0.00234731
     1.16706     1.97432  0.00281327
     1.19271     1.75441  0.00227621
     1.21836     1.55782  0.00212803
     1.24401     1.38958  0.00213339
     1.26966     1.24524  0.00167675
     1.29531     1.12442  0.00156918
     1.32096     1.02311  0.00155511
     1.34661    0.940839  0.00158456
     1.37226    0.871862  0.00117244
     1.39791    0.817931  0.00124589
     1.42355    0.774575  0.00095154
      1.4492    0.738298 0.000934072
     1.47485    0.711402  0.00100934
      1.5005    0.691061  0.00112429
     1.52615    0.679227   0.0010667
      1.5518    0.671534  0.00103819
     1.57745    0.671542  0.00106374
      1.6031    0.675755  0.00124436
     1.62875    0.686915  0.00114128
      1.6544    0.702221  0.00111525
     1.68005    0.724489  0.00128178
      1.7057    0.749777  0.00104188
     1.73135    0.779382  0.00111842
       1.757    0.815016  0.00126219
     1.78265    0.851994  0.00131701
      1.8083    0.893894  0.00110532
     1.83395    0.935668   0.0012131
      1.8596    0.975826  0.00121866
     1.88525     1.01804  0.00125646
      1.9109     1.05654  0.00123204
     1.93655     1.09499    0.001073
      1.9622     1.13109  0.00103665
     1.98785     1.16162 0.000946839
      2.0135     1.18527  0.00106182
     2.03915     1.20315 0.000833464
      2.0648     1.21373  0.00107331
     2.09045     1.21561 0.000984276
      2.1161     1.20992 0.000923311
     2.14174     1.19499  0.00123514
     2.16739     1.17472  0.00123787
     2.19304     1.15127  0.00104622
     2.21869      1.1238  0.00110062
     2.24434     1.09592  0.00122839
     2.26999     1.06754  0.00100185
     2.29564     1.03907 0.000958849
     2.32129     1.01307  0.00102806
     2.34694      0.9882 0.000859635
     2.37259    0.968013 0.000715065
     2.39824    0.948091   0.0008437
     2.42389    0.931547 0.000812295
     2.44954    0.918368 0.000732112
     2.47519    0.908692 0.000657294
     2.50084    0.894757 0.000798959
     2.52649    0.885581 0.000642865
     2.55214    0.885202 0.000860536
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.53544e-07 9.39416e-07
    0.884913  0.00126409 4.94224e-05
    0.910562   0.0240798 0.000283619
    0.936212    0.165552 0.000836656
    0.961861    0.564607  0.00184217
    0.987511     1.19943  0.00285393
     1.01316     1.86155  0.00342583
     1.03881     2.33548  0.00281523
     1.06446     2.55082  0.00191729
     1.09011     2.54964  0.00209869
     1.11576     2.41204  0.00212763
     1.14141     2.20184  0.00228937
     1.16706     1.97418  0.00273432
     1.19271     1.75491  0.00226233
     1.21836     1.55789  0.00206643
     1.24401     1.38944   0.0020754
     1.26966     1.24516  0.00162955
     1.29531     1.12441   0.0015231
     1.32096     1.02312  0.00150938
     1.34661    0.940889  0.00153873
     1.37226     0.87187  0.00113799
     1.39791    0.817671  0.00123594
     1.42355     0.77447 0.000929252
      1.4492    0.738318 0.000906803
     1.47485    0.711005  0.00105464
      1.5005    0.691013  0.00109222
     1.52615    0.679315  0.00103896
      1.5518    0.671342  0.00102541
     1.57745    0.671584  0.00103329
      1.6031    0.675761  0.00120778
     1.62875    0.686886  0.00110806
      1.6544    0.702384  0.00109439
     1.68005    0.724523  0.00124453
      1.7057    0.749572   0.0010312
     1.73135    0.779404  0.00108574
       1.757     0.81508  0.00122666
     1.78265    0.852207  0.00129532
      1.8083    0.894005   0.0010784
     1.83395    0.935772  0.00118184
      1.8596    0.975919   0.0011864
     1.88525     1.01816  0.00122518
      1.9109      1.0565  0.00119635
     1.93655     1.09499  0.00104145
      1.9622     1.13119   0.0010115
     1.98785     1.16148 0.000930168
      2.0135     1.18507  0.00104838
     2.03915     1.20299  0.00082382
      2.0648     1.21349  0.00106904
     2.09045     1.21522  0.00102647
      2.1161     1.20982 0.000901238
     2.14174     1.19503  0.00119936
     2.16739      1.1748  0.00120374
     2.19304      1.1514  0.00102315
     2.21869     1.12391  0.00107406
     2.24434     1.09613  0.00120985
     2.26999     1.06771 0.000985938
     2.29564     1.03921 0.000941091
     2.32129     1.01326   0.0010163
     2.34694    0.988334 0.000844787
     2.37259     0.96783 0.000717066
     2.39824     0.94813 0.000819825
     2.42389    0.931558 0.000788478
     2.44954    0.918276 0.000716274
     2.47519    0.908681 0.000638063
     2.50084    0.894726 0.000776076
     2.52649    0.885665 0.000629435
     2.55214    0.885139 0.000837518
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263   9.263e-07 9.12971e-07
    0.884913  0.00125418 4.89949e-05
    0.910562   0.0241259 0.000279244
    0.936212    0.165721 0.000829731
    0.961861    0.564765  0.00179632
    0.987511     1.19901  0.00280292
     1.01316     1.86176  0.00333424
     1.03881     2.33545  0.00273494
     1.06446     2.55136  0.00193773
     1.09011     2.54902  0.00212769
     1.11576     2.41167  0.00209724
     1.14141     2.20139  0.00226639
     1.16706     1.97393  0.00266716
     1.19271     1.75466  0.00221132
     1.21836     1.55799  0.00200999
     1.24401     1.38942  0.00201623
     1.26966     1.24547  0.00161223
     1.29531     1.12453  0.00148497
     1.32096     1.02343  0.00149766
     1.34661    0.941122  0.00151228
     1.37226    0.871729  0.00111427
     1.39791     0.81797  0.00123611
