# DISTANCE:     AVE_GOFR:        ERROR:
      2.0648     1.21045   0.0020694
     2.09045     1.21087   0.0024045
      2.1161     1.20042  0.00334077
     2.14174     1.19133  0.00300006
     2.16739     1.16896  0.00280539
     2.19304      1.1474  0.00260652
     2.21869     1.11908  0.00306622
     2.24434     1.08924  0.00336271
     2.26999     1.05855  0.00356617
     2.29564     1.03063  0.00328269
     2.32129     1.00532  0.00326434
     2.34694    0.976284  0.00316674
     2.37259    0.957448  0.00283349
     2.39824    0.940541   0.0028946
     2.42389    0.926074   0.0029886
     2.44954    0.911995  0.00303667
     2.47519    0.899424  0.00287553
     2.50084    0.893664  0.00281268
     2.52649    0.891347  0.00205661
     2.55214    0.889591  0.00226377
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.24694e-05 1.22273e-05
    0.884913 0.000961729 0.000133889
    0.910562   0.0238049  0.00073146
    0.936212    0.173658  0.00220533
    0.961861    0.586028   0.0031583
    0.987511     1.23085  0.00646094
     1.01316     1.88125  0.00555936
     1.03881     2.34839  0.00805196
     1.06446     2.56092  0.00936012
     1.09011     2.54347  0.00723151
     1.11576     2.39096  0.00748203
     1.14141     2.18233  0.00812059
     1.16706     1.95879  0.00571848
     1.19271     1.74558  0.00646732
     1.21836     1.53765  0.00582148
     1.24401     1.37308  0.00671916
     1.26966     1.24191  0.00669819
     1.29531      1.1189  0.00518115
     1.32096     1.01606   0.0063399
     1.34661    0.938454  0.00559399
     1.37226    0.871762  0.00463027
     1.39791     0.81692  0.00320634
     1.42355    0.775777  0.00408657
      1.4492    0.745673  0.00355694
     1.47485    0.709061  0.00347639
      1.5005    0.691253  0.00320317
     1.52615     0.68087  0.00371751
      1.5518    0.670186  0.00303605
     1.57745    0.665153  0.00286423
      1.6031    0.675563   0.0038672
     1.62875    0.687885  0.00308758
      1.6544    0.704912  0.00300639
     1.68005    0.728644  0.00331108
      1.7057    0.755472  0.00369257
     1.73135    0.781148  0.00414482
       1.757    0.815175  0.00415015
     1.78265    0.855898  0.00292128
      1.8083    0.898092  0.00374861
     1.83395    0.942777   0.0034702
      1.8596     0.98265  0.00396954
     1.88525     1.02855  0.00414278
      1.9109     1.06783  0.00449508
     1.93655      1.1045  0.00317199
      1.9622      1.1371  0.00327126
     1.98785     1.16853  0.00333644
      2.0135      1.1856  0.00295572
     2.03915     1.20507  0.00272178
      2.0648     1.21068  0.00200271
     2.09045     1.21143  0.00237631
      2.1161     1.20155  0.00339797
     2.14174      1.1918  0.00292099
     2.16739     1.17032  0.00300904
     2.19304     1.14827  0.00264575
     2.21869     1.11952  0.00297891
     2.24434     1.08944   0.0032392
     2.26999     1.05814  0.00345198
     2.29564     1.03095  0.00317172
     2.32129     1.00489  0.00316766
     2.34694    0.976266  0.00304499
     2.37259    0.958051    0.002788
     2.39824    0.941383  0.00290335
     2.42389      0.9257  0.00289705
     2.44954    0.911956  0.00292011
     2.47519    0.899266  0.00276927
     2.50084    0.893348   0.0027222
     2.52649    0.890718  0.00207139
     2.55214    0.888715  0.00234034
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.20076e-05 1.17831e-05
    0.884913 0.000958942 0.000128959
    0.910562   0.0239017 0.000710736
    0.936212    0.173657  0.00212365
    0.961861    0.586541  0.00308267
    0.987511     1.23124  0.00623303
     1.01316     1.88104  0.00535749
     1.03881     2.34723  0.00783617
     1.06446     2.55779  0.00952247
     1.09011     2.54397  0.00698072
     1.11576     2.38962  0.00732284
     1.14141     2.18254  0.00782251
     1.16706     1.95939  0.00553796
     1.19271     1.74647  0.00628863
     1.21836     1.53886  0.00573091
     1.24401     1.37404  0.00653811
     1.26966     1.24286  0.00651694
     1.29531     1.12005  0.00511601
     1.32096     1.01746  0.00625886
     1.34661    0.938849   0.0054007
     1.37226    0.871711  0.00445906
     1.39791    0.817732  0.00318886
     1.42355    0.775648  0.00393724
      1.4492    0.746236  0.00346945
     1.47485    0.709342  0.00335899
      1.5005    0.692081  0.00318992
     1.52615    0.680936   0.0035804
      1.5518    0.670006  0.00292893
     1.57745    0.664478  0.00283668
      1.6031    0.674394   0.0038965
     1.62875    0.687244  0.00303896
      1.6544    0.703148  0.00337307
     1.68005    0.727491   0.0033831
      1.7057    0.754427  0.00370072
     1.73135    0.780988   0.0039944
       1.757    0.815301  0.00399832
     1.78265    0.855873  0.00281319
      1.8083    0.897438   0.0036665
     1.83395    0.942674  0.00334319
      1.8596    0.982911  0.00383108
     1.88525     1.02841  0.00399178
      1.9109     1.06724  0.00436803
     1.93655     1.10399  0.00309469
      1.9622     1.13688  0.00315714
     1.98785     1.16777  0.00329867
      2.0135     1.18551  0.00284756
     2.03915     1.20553  0.00266029
      2.0648     1.21071   0.0019287
     2.09045     1.21185  0.00232487
      2.1161     1.20178  0.00328016
     2.14174     1.19187   0.0028135
     2.16739     1.17111  0.00299999
     2.19304     1.15002  0.00307261
     2.21869     1.12164   0.0035451
     2.24434     1.09044  0.00327104
     2.26999      1.0591  0.00345463
     2.29564     1.03178  0.00316104
     2.32129     1.00493  0.00305063
     2.34694    0.976534  0.00294403
     2.37259    0.957574  0.00272521
     2.39824    0.941622  0.00280557
     2.42389    0.925713  0.00278978
     2.44954    0.911521  0.00284424
     2.47519     0.89917  0.00266836
     2.50084    0.892855  0.00266556
     2.52649    0.890524  0.00200374
     2.55214    0.888557  0.00225895
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.15787e-05 1.13701e-05
    0.884913  0.00105461  0.00015585
    0.910562   0.0242503 0.000766098
    0.936212    0.173905  0.00206225
    0.961861    0.585169  0.00326361
    0.987511     1.23132  0.00601099
     1.01316     1.88232   0.0053161
     1.03881     2.34638  0.00760322
     1.06446     2.55283   0.0103944
     1.09011     2.54425  0.00673699
     1.11576     2.38963  0.00706131
     1.14141     2.18424  0.00772452
     1.16706     1.96098  0.00556443
     1.19271     1.74655  0.00606448
     1.21836      1.5382  0.00556391
     1.24401     1.37417    0.006306
     1.26966     1.24161  0.00640266
     1.29531     1.12102  0.00502499
     1.32096     1.01779  0.00604383
     1.34661    0.938464  0.00522154
     1.37226    0.872708  0.00440989
     1.39791    0.819061  0.00334023
     1.42355    0.776169  0.00383094
      1.4492    0.746865  0.00340214
     1.47485    0.710056  0.00331402
      1.5005    0.692641  0.00312474
     1.52615    0.680582  0.00346992
      1.5518    0.670575  0.00287911
     1.57745    0.664974  0.00277838
      1.6031    0.674447   0.0037577
     1.62875    0.687527  0.00294351
      1.6544    0.702314  0.00335412
     1.68005    0.727023  0.00329454
      1.7057    0.753845    0.003614
     1.73135    0.780222  0.00392449
       1.757    0.814891  0.00387649
     1.78265    0.856537  0.00279014
      1.8083    0.896946  0.00356842
     1.83395    0.941581  0.00339771
      1.8596    0.982502  0.00371602
     1.88525     1.02779   0.0038967
      1.9109     1.06616  0.00434142
     1.93655     1.10359  0.00301036
      1.9622     1.13612  0.00313542
     1.98785       1.166  0.00362499
      2.0135     1.18503  0.00278642
     2.03915     1.20552   0.0025653
      2.0648     1.21089  0.00186815
     2.09045     1.21212   0.0022573
      2.1161     1.20303  0.00339391
     2.14174     1.19275  0.00284745
     2.16739     1.17156  0.00292562
     2.19304     1.14984  0.00296796
     2.21869     1.12156  0.00341938
     2.24434     1.09041  0.00315436
     2.26999     1.05983  0.00340684
     2.29564     1.03107  0.00312721
     2.32129     1.00564  0.00302427
     2.34694    0.977772  0.00308808
     2.37259    0.958338  0.00273289
     2.39824    0.942392  0.00280927
     2.42389    0.926241  0.00273958
     2.44954    0.912441  0.00288765
     2.47519      0.8996  0.00260748
     2.50084    0.893577  0.00266627
     2.52649    0.891481  0.00214844
     2.55214    0.888719  0.00218405
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.11795e-05  1.0985e-05
    0.884913  0.00105619 0.000150484
    0.910562   0.0244922 0.000776949
    0.936212    0.173967  0.00199208
    0.961861    0.585275  0.00315281
    0.987511     1.23044  0.00586722
     1.01316     1.88306   0.0051847
     1.03881     2.34736  0.00740467
     1.06446     2.55371   0.0100733
     1.09011     2.54497  0.00654295
     1.11576     2.39242  0.00734943
     1.14141     2.18391  0.00746499
     1.16706     1.95883  0.00577364
     1.19271     1.74642  0.00585661
     1.21836     1.53854  0.00538211
     1.24401     1.37547  0.00622055
     1.26966     1.24223  0.00621213
     1.29531     1.12171  0.00489807
     1.32096     1.01804  0.00584084
     1.34661    0.938308  0.00504382
     1.37226    0.872187  0.00428852
     1.39791    0.818314   0.0033074
     1.42355    0.774196  0.00417619
      1.4492    0.745365  0.00360048
     1.47485    0.709028  0.00335535
      1.5005    0.691941   0.0030944
     1.52615    0.679536  0.00350455
      1.5518     0.66932  0.00304105
     1.57745    0.664432  0.00273488
      1.6031    0.675132  0.00369004
     1.62875    0.688359  0.00295743
      1.6544    0.703207  0.00335511
     1.68005    0.727128   0.0031826
      1.7057    0.753932  0.00349043
     1.73135    0.780447  0.00379556
       1.757    0.815048  0.00374603
     1.78265    0.856955  0.00272503
      1.8083     0.89768  0.00352018
     1.83395    0.941974  0.00330317
      1.8596    0.982266  0.00359538
     1.88525     1.02722  0.00380423
      1.9109     1.06565  0.00422221
     1.93655     1.10356  0.00290667
      1.9622     1.13613  0.00302731
     1.98785      1.1658  0.00350579
      2.0135     1.18599  0.00284962
     2.03915     1.20644  0.00263797
      2.0648     1.21152  0.00190759
     2.09045     1.21243  0.00220081
      2.1161     1.20369  0.00333946
     2.14174     1.19321  0.00278675
     2.16739     1.17228   0.0029137
     2.19304     1.15011  0.00287829
     2.21869     1.12174  0.00330614
     2.24434     1.09094  0.00309019
     2.26999     1.05946  0.00330899
     2.29564     1.03078  0.00303264
     2.32129     1.00512  0.00296496
     2.34694    0.976919  0.00309707
     2.37259    0.957688  0.00271486
     2.39824    0.941802  0.00277371
     2.42389    0.926108  0.00264832
     2.44954    0.912131  0.00280466
     2.47519    0.899394  0.00252567
     2.50084    0.893429  0.00257841
     2.52649    0.890951  0.00213862
     2.55214    0.889204    0.002162
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.08068e-05 1.06252e-05
    0.884913  0.00107499 0.000146637
    0.910562   0.0246757 0.000772411
    0.936212    0.173788  0.00193373
    0.961861    0.585046  0.00305603
    0.987511     1.23062  0.00567428
     1.01316     1.88215  0.00509125
     1.03881     2.34529  0.00744279
     1.06446     2.54998   0.0104071
     1.09011     2.54312  0.00658124
     1.11576     2.39103  0.00723534
     1.14141     2.18272  0.00731127
     1.16706     1.96087  0.00592883
     1.19271     1.74924  0.00630299
     1.21836     1.54172  0.00607246
     1.24401     1.37681  0.00615532
     1.26966     1.24378  0.00619622
     1.29531     1.12245  0.00479084
     1.32096     1.01839  0.00565631
     1.34661    0.938515  0.00487996
     1.37226     0.87217  0.00414561
     1.39791    0.819488  0.00339896
     1.42355    0.773941  0.00404475
      1.4492    0.745376  0.00348048
     1.47485    0.709326  0.00325673
      1.5005    0.690928   0.0031526
     1.52615    0.678276  0.00360696
      1.5518    0.669403  0.00294079
     1.57745    0.664951  0.00269256
      1.6031    0.675963  0.00365947
     1.62875    0.687431  0.00300093
      1.6544    0.702887  0.00325844
     1.68005     0.72703  0.00307802
      1.7057     0.75355  0.00339495
     1.73135    0.780185  0.00367805
       1.757    0.814594  0.00364861
     1.78265    0.856338  0.00270324
      1.8083    0.896996  0.00346876
     1.83395     0.94156  0.00321887
      1.8596    0.982094  0.00347963
     1.88525      1.0269   0.0036906
      1.9109     1.06493  0.00414134
     1.93655     1.10321  0.00283134
      1.9622     1.13665  0.00297117
     1.98785     1.16608  0.00340049
      2.0135     1.18597  0.00275466
     2.03915     1.20613  0.00256906
      2.0648     1.21142  0.00184633
     2.09045     1.21267  0.00214045
      2.1161     1.20402  0.00324498
     2.14174      1.1943  0.00290031
     2.16739     1.17223  0.00281705
     2.19304      1.1503  0.00278834
     2.21869     1.12259  0.00330436
     2.24434      1.0923  0.00327206
     2.26999     1.06022  0.00328394
     2.29564     1.03138  0.00299043
     2.32129     1.00565  0.00291242
     2.34694    0.977124  0.00300058
     2.37259    0.958009  0.00264327
     2.39824    0.941862   0.0026819
     2.42389     0.92614  0.00256023
     2.44954    0.911877  0.00272262
     2.47519    0.899263  0.00244486
     2.50084    0.893013  0.00252578
     2.52649    0.890504   0.0021136
     2.55214    0.889007  0.00209895
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.04582e-05 1.02882e-05
    0.884913  0.00113695 0.000154443
    0.910562   0.0249116 0.000782689
    0.936212    0.173222  0.00195242
    0.961861    0.584233  0.00306364
    0.987511     1.23046  0.00549352
     1.01316     1.88318  0.00502895
     1.03881     2.34651  0.00730176
     1.06446     2.55219    0.010304
     1.09011     2.54149  0.00656756
     1.11576     2.39148  0.00701595
     1.14141     2.18367  0.00713681
     1.16706     1.96083   0.0057377
     1.19271      1.7488  0.00611497
     1.21836     1.54182  0.00587741
     1.24401     1.37656  0.00596178
     1.26966     1.24389  0.00599727
     1.29531     1.12248  0.00463641
     1.32096     1.01757  0.00553262
     1.34661      0.9384  0.00472391
     1.37226    0.871558   0.0040567
     1.39791    0.819413  0.00329015
     1.42355    0.773587  0.00392979
      1.4492    0.744903  0.00340016
     1.47485    0.709521  0.00315748
      1.5005    0.690611  0.00306687
     1.52615    0.677867  0.00351372
      1.5518    0.669545  0.00284936
     1.57745    0.665401  0.00264305
      1.6031     0.67589  0.00354215
     1.62875     0.68843  0.00306576
      1.6544    0.704036  0.00334974
     1.68005    0.727996  0.00312674
      1.7057    0.754749  0.00349102
     1.73135    0.780401  0.00356576
       1.757    0.814613  0.00353097
     1.78265    0.855963  0.00264182
      1.8083     0.89668  0.00337124
     1.83395    0.940837  0.00319534
      1.8596    0.981673  0.00339273
     1.88525     1.02585  0.00371876
      1.9109     1.06421   0.0040699
     1.93655     1.10274    0.002778
      1.9622     1.13639  0.00288654
     1.98785     1.16614  0.00329126
      2.0135     1.18643  0.00270361
     2.03915     1.20622  0.00248804
      2.0648      1.2113  0.00179077
     2.09045     1.21265   0.0020715
      2.1161     1.20338  0.00320375
     2.14174      1.1944  0.00280848
     2.16739     1.17277  0.00277674
     2.19304     1.15055  0.00270924
     2.21869     1.12269  0.00319915
     2.24434     1.09189  0.00319292
     2.26999     1.05994  0.00318998
     2.29564     1.03156  0.00289957
     2.32129      1.0054  0.00282851
     2.34694     0.97738  0.00291473
     2.37259    0.958398  0.00258636
     2.39824    0.941802  0.00259606
     2.42389    0.926578  0.00251471
     2.44954    0.912064  0.00264118
     2.47519    0.899584  0.00238698
     2.50084    0.892863  0.00244877
     2.52649    0.890722  0.00205661
     2.55214    0.889509  0.00209055
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.01314e-05 9.97184e-06
    0.884913  0.00113008 0.000149769
    0.910562   0.0250678 0.000773659
    0.936212    0.173355   0.0018959
    0.961861    0.584215  0.00296796
    0.987511      1.2298  0.00536177
     1.01316     1.88456  0.00505736
     1.03881     2.34577  0.00711053
     1.06446     2.55087   0.0100668
     1.09011     2.54263  0.00646076
     1.11576     2.39355  0.00709757
     1.14141     2.18504  0.00704442
     1.16706     1.96167  0.00561898
     1.19271     1.74875  0.00592405
     1.21836     1.54241  0.00572296
     1.24401     1.37676  0.00577888
     1.26966     1.24346  0.00582552
     1.29531     1.12166  0.00456335
     1.32096     1.01639  0.00548389
     1.34661    0.936926  0.00480087
     1.37226    0.870656  0.00402897
     1.39791    0.818944  0.00322046
     1.42355    0.772047  0.00409746
      1.4492    0.744792  0.00329572
     1.47485     0.70958  0.00305937
      1.5005    0.690494  0.00297326
     1.52615    0.678047  0.00340849
      1.5518    0.669804  0.00277212
     1.57745    0.665598  0.00256777
      1.6031    0.676137  0.00344005
     1.62875    0.688778  0.00298963
      1.6544     0.70392  0.00324708
     1.68005    0.728327  0.00304648
      1.7057    0.755243  0.00341664
     1.73135    0.781497  0.00361866
       1.757    0.814621  0.00342063
     1.78265    0.856175  0.00256774
      1.8083    0.896993  0.00328046
     1.83395    0.941544  0.00317275
      1.8596    0.980949  0.00336306
     1.88525     1.02528  0.00364544
      1.9109     1.06478  0.00398203
     1.93655     1.10305  0.00270892
      1.9622     1.13664  0.00280688
     1.98785     1.16723  0.00336562
      2.0135     1.18717  0.00271664
     2.03915     1.20639  0.00241576
      2.0648     1.21171  0.00178154
     2.09045     1.21399  0.00240176
      2.1161     1.20358   0.0031103
     2.14174     1.19435   0.0027212
     2.16739     1.17209  0.00277158
     2.19304     1.14953  0.00280967
     2.21869      1.1222  0.00313722
     2.24434     1.09121  0.00316334
     2.26999     1.05941  0.00313318
     2.29564     1.03115   0.0028377
     2.32129     1.00445  0.00289801
     2.34694    0.976613  0.00292281
     2.37259    0.957339   0.0027136
     2.39824    0.941538   0.0025284
     2.42389    0.926541  0.00243639
     2.44954    0.911951  0.00256108
     2.47519    0.899254  0.00233508
     2.50084    0.892674  0.00237957
     2.52649    0.889967  0.00212641
     2.55214    0.889324  0.00203344
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.82439e-06 9.67439e-06
    0.884913  0.00109583 0.000149094
    0.910562   0.0252469 0.000770667
    0.936212     0.17376  0.00188122
    0.961861    0.584486  0.00289034
    0.987511     1.22943  0.00521197
     1.01316     1.88486  0.00491307
     1.03881     2.34576  0.00689508
     1.06446     2.55097  0.00976228
     1.09011     2.54292  0.00627136
     1.11576     2.39395  0.00689371
     1.14141     2.18687  0.00706576
     1.16706     1.96239   0.0054949
     1.19271     1.74815  0.00577583
     1.21836     1.54169  0.00559444
     1.24401     1.37577   0.0056881
     1.26966     1.24314  0.00565783
     1.29531     1.12176  0.00442604
     1.32096     1.01565  0.00536757
     1.34661    0.936062  0.00473247
     1.37226    0.869735  0.00401093
     1.39791    0.819611  0.00319101
     1.42355    0.771802  0.00398063
      1.4492    0.744578  0.00320278
     1.47485    0.709526  0.00296714
      1.5005    0.690922  0.00291391
     1.52615     0.67851   0.0033365
      1.5518    0.670272  0.00272728
     1.57745    0.665982  0.00251841
      1.6031    0.676508  0.00335569
     1.62875    0.688676  0.00290078
      1.6544    0.703316  0.00320433
     1.68005    0.727848  0.00299155
      1.7057    0.755374  0.00331563
     1.73135     0.78193  0.00353483
       1.757    0.814682  0.00331752
     1.78265    0.855954  0.00249945
      1.8083    0.896135   0.0032915
     1.83395    0.940799  0.00316282
      1.8596    0.980672  0.00327254
     1.88525     1.02512  0.00353876
      1.9109     1.06528  0.00389279
     1.93655     1.10326  0.00263428
      1.9622      1.1366  0.00272215
     1.98785      1.1676  0.00328312
      2.0135     1.18717  0.00263432
     2.03915     1.20711  0.00244894
      2.0648     1.21217  0.00178428
     2.09045     1.21404  0.00232956
      2.1161     1.20413  0.00306289
     2.14174     1.19502  0.00271918
     2.16739     1.17297  0.00282435
     2.19304     1.15039  0.00285404
     2.21869     1.12228  0.00304321
     2.24434     1.09053  0.00314033
     2.26999     1.05877  0.00310265
     2.29564     1.03041  0.00284644
     2.32129      1.0035  0.00296061
     2.34694    0.976316  0.00284933
     2.37259    0.956541  0.00274622
     2.39824    0.941096  0.00248998
     2.42389    0.926091  0.00240375
     2.44954     0.91147  0.00252814
     2.47519    0.899456  0.00227305
     2.50084    0.893184   0.0023616
     2.52649    0.889933  0.00206225
     2.55214    0.889406  0.00197347
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.53544e-06 9.39416e-06
    0.884913  0.00108518 0.000145089
    0.910562   0.0252584 0.000748086
    0.936212    0.173474  0.00184743
    0.961861    0.584657  0.00281038
    0.987511     1.22979  0.00507162
     1.01316     1.88568  0.00483762
     1.03881     2.34591  0.00669392
     1.06446     2.55123   0.0094786
     1.09011     2.54398  0.00617656
     1.11576     2.39315  0.00673788
     1.14141     2.18559  0.00697317
     1.16706     1.96066  0.00559678
     1.19271     1.74753  0.00563838
     1.21836     1.54132  0.00544235
     1.24401     1.37629  0.00554439
     1.26966     1.24376  0.00552531
     1.29531     1.12256  0.00436746
     1.32096     1.01658  0.00528884
     1.34661    0.935854  0.00459783
     1.37226    0.869681  0.00389333
     1.39791    0.820102  0.00313472
     1.42355    0.772994  0.00403824
      1.4492    0.744909  0.00312561
     1.47485    0.709307  0.00288792
      1.5005    0.690035  0.00296041
     1.52615    0.677653  0.00334642
      1.5518     0.67025  0.00264715
     1.57745    0.665988  0.00244435
      1.6031    0.676508  0.00325699
     1.62875    0.688706  0.00281562
      1.6544    0.703627  0.00312514
     1.68005     0.72714  0.00298605
      1.7057    0.754349  0.00337295
     1.73135    0.781752  0.00343536
       1.757    0.814032  0.00328308
     1.78265    0.855493   0.0024681
      1.8083    0.895641  0.00323145
     1.83395    0.941104  0.00308445
      1.8596    0.980842  0.00318069
     1.88525     1.02584  0.00350826
      1.9109     1.06603  0.00384951
     1.93655     1.10343  0.00256267
      1.9622     1.13663   0.0026423
     1.98785      1.1675  0.00318799
      2.0135     1.18683  0.00257814
     2.03915     1.20738   0.0023919
      2.0648     1.21335  0.00208797
     2.09045     1.21384  0.00227029
      2.1161     1.20425  0.00297511
     2.14174     1.19494  0.00264038
     2.16739     1.17296  0.00274129
     2.19304     1.15042  0.00277022
     2.21869     1.12224   0.0029539
     2.24434     1.09072  0.00305354
     2.26999     1.05888  0.00301327
     2.29564     1.03113  0.00285172
     2.32129     1.00407  0.00292878
     2.34694    0.976499  0.00277143
     2.37259    0.956943   0.0026947
     2.39824    0.941178  0.00241809
     2.42389    0.926121  0.00233324
     2.44954    0.911318  0.00245834
     2.47519    0.899294  0.00221196
     2.50084    0.892228  0.00247825
     2.52649    0.889249  0.00211194
     2.55214    0.888562  0.00208783
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
